report_id,occurred_on,city,state,country,shape,summary,reported_on,has_media,explanation,report_link
143225,09/22/2018 06:20,White Sulphur Springs,MT,USA,Circle,"Round circlular ball, glowing briliant neon blue apearing in southern sky.Heading west to east at approx.30% angle.",09/22/2018,N,,https://nuforc.org/sighting/?id=143225
143302,09/22/2018 02:30,Melbourne (Australia),,Australia,Oval,"Dark object hovering over home, with loud noise.  Two of them, early in the morning.  ((anonymous report))",09/28/2018,N,,https://nuforc.org/sighting/?id=143302
186602,09/21/2018 23:46,Tehuacán,Puebla,Mexico,Circle,Circle of colors disappearing in the sky.,01/08/2025,N,,https://nuforc.org/sighting/?id=186602
162548,09/21/2018 23:00,Greemough,MT,USA,Cigar,CIGAR SHAPED BRIGHTLY LIT OBJECT MOVING VERY FAST,04/09/2021,N,,https://nuforc.org/sighting/?id=162548
143226,09/21/2018 22:00,"Washington, D.C. (6 miles west of)",DC,USA,Rectangle,((HOAX??))  I had the urge to buy Hersheys Kisses afterwards as I felt on a sugar low.  ((anonymous report)),09/22/2018,N,,https://nuforc.org/sighting/?id=143226
143234,09/21/2018 22:00,Kingman,AZ,USA,Other,Was grabbing items out of car it was between 21:00 22:00 last night was going back inside house when bright object in sky caught attent,09/22/2018,N,,https://nuforc.org/sighting/?id=143234
143242,09/21/2018 21:00,Tower,MN,USA,Unknown,"No plane, no satellite, then poof gone.",09/23/2018,N,,https://nuforc.org/sighting/?id=143242
143338,09/21/2018 20:45,East Prairie,MO,USA,Chevron,At appx 845 pm I was walking home from the grocery store when I looked up into the sky above me and I had to take a double take at what,10/01/2018,N,,https://nuforc.org/sighting/?id=143338
143224,09/21/2018 20:43,East Islip,NY,USA,Unknown,Triangular UFO.  ((anonymous report)),09/22/2018,N,,https://nuforc.org/sighting/?id=143224
143801,09/21/2018 19:00,Sonoita,AZ,USA,Orb,Teardrop and light orb U.F.O. crafts near the Moon viewed from S.E. Arizona.,11/16/2018,N,,https://nuforc.org/sighting/?id=143801
143928,09/21/2018 13:30,Carbondale,IL,USA,Other,Black polyhedron at low altitude in broad daylight.,11/30/2018,N,,https://nuforc.org/sighting/?id=143928
143230,09/21/2018 06:45,Indianapolis,IN,USA,Unknown,VERY unusual loud ongoing 'engine' noise for 25 minutes or more in the sky - invisible,09/21/2018,N,,https://nuforc.org/sighting/?id=143230
143577,09/21/2018 02:00,Lincoln City,OR,USA,Chevron,Translucent HUGE flying object with HUGE wings.,10/24/2018,N,,https://nuforc.org/sighting/?id=143577
143158,09/20/2018 20:45,Atlanta,GA,USA,Orb,Bright orb descending over I-20 at Wesley Chapel Road,09/17/2018,N,,https://nuforc.org/sighting/?id=143158
143222,09/20/2018 20:40,Paragould,AR,USA,Chevron,Chevron-shaped UFO hovering silently over Greene County Arkansas,09/22/2018,N,,https://nuforc.org/sighting/?id=143222
157714,09/20/2018 19:00,Peekskill,NY,USA,Diamond,Diamond and V shaped lights seen over NY power plant,07/19/2020,N,,https://nuforc.org/sighting/?id=157714
143220,09/20/2018 18:30,Foster,RI,USA,Other,Object moving SE with 2 flaming engines before disappearing.,09/21/2018,N,,https://nuforc.org/sighting/?id=143220
143216,09/20/2018 11:00,Easley,SC,USA,Diamond,"From our back yard, seven o'clock from the moon,  strange lit up object last night with lights around on it that were a diamond shape.",09/20/2018,N,,https://nuforc.org/sighting/?id=143216
143193,09/20/2018 08:00,Maryville,TN,USA,Cigar,"Morning, in daylight, 3 cigar-shaped bright white silent crafts, slow moving; each seemed to be 2 sections",09/20/2018,N,,https://nuforc.org/sighting/?id=143193
