state_fipcode,county_lookup,county_fipcode,city_lookup,city_fipcode
48,GALVESTON,C167,ALTA LOMA,0105
19,CHICKASAW,C037,ALTA VISTA,0190
20,WABAUNSEE,C197,ALTA VISTA,0130
06,LOS ANGELES,C037,ALTADENA,0042
48,COLORADO,C089,ALTAIR,0104
37,ALAMANCE,C001,ALTAMAHAW,0075
49,DUCHESNE,C013,ALTAMONT,0016
41,KLAMATH,C035,ALTAMONT,0030
17,EFFINGHAM,C049,ALTAMONT,0150
47,GRUNDY,C061,ALTAMONT,0070
29,DAVIESS,C061,ALTAMONT,0110
46,DEUEL,C039,ALTAMONT,0080
36,ALBANY,C001,ALTAMONT,0130
20,LABETTE,C099,ALTAMONT,0120
12,SEMINOLE,C117,ALTAMONTE SPGS,0030
06,CALAVERAS,C009,ALTAVILLE,0046
51,CAMPBELL,C031,ALTAVISTA,0060
29,PERRY,C157,ALTENBURG,0120
12,CALHOUN,C013,ALTHA,0040
05,JEFFERSON,C069,ALTHEIMER,0080
36,OSWEGO,C075,ALTMAR,0140
26,KENT,C081,ALTO,0134
13,HABERSHAM,C137,ALTO,0140
22,RICHLAND,C083,ALTO,0046
48,CHEROKEE,C073,ALTO,0110
13,BANKS,C011,ALTO,0140
35,LINCOLN,C027,ALTO,0028
17,UNION,C181,ALTO PASS,0180
48,COLLIN,C085,ALTOGA,0119
18,CRAWFORD,C025,ALTON,0090
29,OREGON,C149,ALTON,0130
51,HALIFAX,C083,ALTON,0064
06,HUMBOLDT,C023,ALTON,0047
49,KANE,C025,ALTON,0020
17,MADISON,C119,ALTON,0160
39,FRANKLIN,C049,ALTON,0117
20,OSBORNE,C141,ALTON,0140
19,SIOUX,C167,ALTON,0200
48,HIDALGO,C215,ALTON,0114
36,WAYNE,C117,ALTON,0141
01,JEFFERSON,C073,ALTON,0077
21,ANDERSON,C005,ALTON,0088
33,BELKNAP,C001,ALTON,0003
33,BELKNAP,C001,ALTON BAY,0007
44,WASHINGTON,C009,"ALTON, HOPKINTON",0005
44,WASHINGTON,C009,"ALTON, RICHMOND",0006
36,CLINTON,C019,ALTONA,0142
17,KNOX,C095,ALTONA,0170
29,BATES,C013,ALTONA,0140
18,DEKALB,C033,ALTONA,0100
49,DUCHESNE,C013,ALTONAH,0021
20,WILSON,C205,ALTOONA,0150
42,BLAIR,C013,ALTOONA,0130
19,POLK,C153,ALTOONA,0210
55,EAU CLAIRE,C035,ALTOONA,0110
01,ETOWAH,C055,ALTOONA,0080
12,LAKE,C069,ALTOONA,0041
21,BREATHITT,C025,ALTRO,0089
08,ADAMS,C001,ALTURA,0045
27,WINONA,C169,ALTURA,0150
06,MODOC,C049,ALTURAS,0050
12,POLK,C105,ALTURAS,0043
05,FRANKLIN,C047,ALTUS,0090
40,JACKSON,C065,ALTUS,0120
40,JACKSON,C065,ALTUS AFB,0122
42,BEDFORD,C009,ALUM BANK,0129
54,LEWIS,C041,ALUM BRIDGE,0062
54,KANAWHA,C039,ALUM CREEK,0064
54,LINCOLN,C043,ALUM CREEK,0064
51,FLOYD,C063,ALUM RIDGE,0062
06,SANTA CLARA,C085,ALUM ROCK,0055
40,WOODS,C151,ALVA,0130
56,CROOK,C011,ALVA,0026
21,HARLAN,C095,ALVA,0090
12,LEE,C071,ALVA,0042
39,SENECA,C147,ALVADA,0119
41,LANE,C039,ALVADORE,0035
27,MARSHALL,C089,ALVARADO,0160
48,JOHNSON,C251,ALVARADO,0120
13,MERIWETHER,C199,ALVATON,0160
21,WARREN,C227,ALVATON,0092
42,INDIANA,C063,ALVERDA,0135
42,WESTMORELAND,C129,ALVERTON,0136
45,BERKELEY,C015,ALVIN,0035
48,BRAZORIA,C039,ALVIN,0130
55,FOREST,C041,ALVIN,0112
17,VERMILION,C183,ALVIN,0185
06,SANTA CLARA,C085,ALVISO,0057
31,CASS,C025,ALVO,0100
54,GREENBRIER,C025,ALVON,0066
19,LYON,C119,ALVORD,0220
48,WISE,C497,ALVORD,0140
39,WILLIAMS,C171,ALVORDTON,0120
27,ITASCA,C061,ALVWOOD,0161
30,CARTER,C011,ALZADA,0015
22,ST CHARLES,C089,AMA,0049
04,SANTA CRUZ,C023,AMADO,0017
06,AMADOR,C005,AMADOR CITY,0070
36,SUFFOLK,C103,AMAGANSETT,0145
05,JACKSON,C067,AMAGON,0100
49,CACHE,C005,AMALGA,0030
35,TAOS,C055,AMALIA,0032
19,IOWA,C095,AMANA,0225
39,FAIRFIELD,C045,AMANDA,0130
53,GRAYS HARBOR,C027,AMANDA PARK,0041
48,RANDALL,C381,AMARILLO,0150
48,POTTER,C375,AMARILLO,0150
48,POTTER,C375,AMARILLO AFB,0151
26,IRON,C071,AMASA,0135
36,WESTCHESTER,C119,AMAWALK,0144
29,ANDREW,C003,AMAZONIA,0150
21,FLOYD,C071,AMBA,0094
40,GRADY,C051,AMBER,0136
53,SPOKANE,C063,AMBER,0043
55,MARINETTE,C075,AMBERG,0115
39,HAMILTON,C061,AMBERLEY,0140
42,FRANKLIN,C055,AMBERSON,0138
18,BENTON,C007,AMBIA,0110
42,MONTGOMERY,C091,AMBLER,0140
02,NORTHWEST ARCTIC,C188,AMBLER,0107
17,LEE,C103,AMBOY,0190
06,SAN BERNARDINO,C071,AMBOY,0072
36,ONONDAGA,C067,AMBOY,0146
53,CLARK,C011,AMBOY,0042
54,PRESTON,C077,AMBOY,0065
18,MIAMI,C103,AMBOY,0120
27,BLUE EARTH,C013,AMBOY,0170
42,BEAVER,C007,AMBRIDGE,0160
38,DIVIDE,C023,AMBROSE,0080
48,GRAYSON,C181,AMBROSE,0155
13,COFFEE,C069,AMBROSE,0168
35,MCKINLEY,C031,AMBROSIA LAKE,0035
51,MIDDLESEX,C119,AMBURG,0068
21,KNOTT,C119,AMBURGEY,0097
02,ALEUTIANS WEST,C016,AMCHITKA,0108
54,RALEIGH,C081,AMEAGLE,0068
22,ST MARY,C101,AMELIA,0048
39,CLERMONT,C025,AMELIA,0150
31,HOLT,C089,AMELIA,0108
12,NASSAU,C089,AMELIA CITY,0045
51,AMELIA,C007,AMELIA COURT HOUSE,0069
36,DUTCHESS,C027,AMENIA,0147
38,CASS,C017,AMENIA,0090
17,PULASKI,C153,AMERICA,0194
06,NAPA,C055,AMERICAN CANYON,0075
16,POWER,C077,AMERICAN FALLS,0040
49,UTAH,C049,AMERICAN FORK,0040
20,LYON,C111,AMERICUS,0160
13,SUMTER,C261,AMERICUS,0170
55,POLK,C095,AMERY,0120
31,DODGE,C053,AMES,0107
48,LIBERTY,C291,AMES,0157
40,MAJOR,C093,AMES,0140
36,MONTGOMERY,C057,AMES,0150
20,CLOUD,C029,AMES,0161
19,STORY,C169,AMES,0230
25,ESSEX,C009,AMESBURY,0020
39,ATHENS,C009,AMESVILLE,0160
36,ERIE,C029,AMHERST,0156
25,HAMPSHIRE,C015,AMHERST,0030
08,PHILLIPS,C095,AMHERST,0047
55,PORTAGE,C097,AMHERST,0130
48,LAMB,C279,AMHERST,0160
46,MARSHALL,C091,AMHERST,0085
39,LORAIN,C093,AMHERST,0170
31,BUFFALO,C019,AMHERST,0110
23,HANCOCK,C009,AMHERST,0012
33,HILLSBOROUGH,C011,AMHERST,0011
51,AMHERST,C009,AMHERST,0070
55,PORTAGE,C097,AMHERST JUNCTION,0140
54,LOGAN,C045,AMHERSTDALE,0070
38,SLOPE,C087,AMIDON,0100
54,WYOMING,C109,AMIGO,0072
54,RALEIGH,C081,AMIGO,0072
27,LYON,C083,AMIRET,0171
51,RAPPAHANNOCK,C157,AMISSVILLE,0072
35,UNION,C059,AMISTAD,0036
22,TANGIPAHOA,C105,AMITE,0050
05,CLARK,C019,AMITY,0110
29,DE KALB,C063,AMITY,0160
42,WASHINGTON,C125,AMITY,0162
18,JOHNSON,C081,AMITY,0125
36,ORANGE,C071,AMITY,0159
41,YAMHILL,C071,AMITY,0040
36,SUFFOLK,C103,AMITYVILLE,0160
39,FRANKLIN,C049,AMLIN,0175
54,ROANE,C087,AMMA,0075
16,BONNEVILLE,C019,AMMON,0050
18,HENDRICKS,C063,AMO,0130
51,TAZEWELL,C185,AMONATE,0075
29,BATES,C013,AMORET,0170
40,ALFALFA,C003,AMORITA,0150
28,MONROE,C095,AMORY,0040
39,SENECA,C147,AMSDEN,0173
29,BATES,C013,AMSTERDAM,0180
36,MONTGOMERY,C057,AMSTERDAM,0170
39,JEFFERSON,C081,AMSTERDAM,0180
09,TOLLAND,C013,AMSTON,0005
42,WASHINGTON,C125,AMWELL TOWNSHIP,0163
29,MACON,C121,ANABEL,0184
22,VERNON,C115,ANACOCO,0058
30,DEER LODGE,C023,ANACONDA,0020
29,FRANKLIN,C071,ANACONDA,0185
53,SKAGIT,C057,ANACORTES,0050
40,CADDO,C015,ANADARKO,0160
06,ORANGE,C059,ANAHEIM,0080
15,KAUAI,C007,ANAHOLA,0200
48,CHAMBERS,C071,ANAHUAC,0170
02,NORTH SLOPE,C185,ANAKTUVUK PASS,0110
42,MONROE,C089,ANALOMINK,0165
38,MCHENRY,C049,ANAMOOSE,0110
19,JONES,C105,ANAMOSA,0240
35,DONA ANA,C013,ANAPRA,0027
53,ASOTIN,C003,ANATONE,0051
54,MCDOWELL,C047,ANAWALT,0080
35,LINCOLN,C027,ANCHO,0039
17,MCLEAN,C113,ANCHOR,0198
26,MACOMB,C099,ANCHOR BAY GARDENS,0140
02,KENAI PENINSULA,C122,ANCHOR POINT,0120
02,ANCHORAGE,C020,ANCHORAGE,0130
21,JEFFERSON,C111,ANCHORAGE,0100
26,ST CLAIR,C147,ANCHORVILLE,0143
21,KNOTT,C119,ANCO,0102
36,COLUMBIA,C021,ANCRAM,0175
36,COLUMBIA,C021,ANCRAMDALE,0177
20,SEDGWICK,C173,ANDALE,0170
17,ROCK ISLAND,C161,ANDALUSIA,0200
42,BUCKS,C017,ANDALUSIA,0164
01,COVINGTON,C039,ANDALUSIA,0090
29,MCDONALD,C119,ANDERSON,0200
45,ANDERSON,C007,ANDERSON,0040
02,DENALI,C068,ANDERSON,0132
06,SHASTA,C089,ANDERSON,0090
01,LAUDERDALE,C077,ANDERSON,0096
48,GRIMES,C185,ANDERSON,0175
18,MADISON,C095,ANDERSON,0140
16,ELMORE,C039,ANDERSON DAM,0055
53,PIERCE,C053,ANDERSON ISLAND,0052
48,TRAVIS,C453,ANDERSON MILL,0176
48,WILLIAMSON,C491,ANDERSON MILL,0176
13,SUMTER,C261,ANDERSONVILLE,0180
51,BUCKINGHAM,C029,ANDERSONVILLE,0073
47,ANDERSON,C001,ANDERSONVILLE,0074
18,FRANKLIN,C047,ANDERSONVILLE,0142
36,DELAWARE,C025,ANDES,0180
33,MERRIMACK,C013,ANDOVER,0004
25,ESSEX,C009,ANDOVER,0035
34,SUSSEX,C037,ANDOVER,0070
27,ANOKA,C003,ANDOVER,0173
46,DAY,C037,ANDOVER,0090
51,WISE,C195,ANDOVER,0074
36,ALLEGANY,C003,ANDOVER,0190
23,OXFORD,C017,ANDOVER,0018
19,CLINTON,C045,ANDOVER,0250
39,ASHTABULA,C007,ANDOVER,0190
17,HENRY,C073,ANDOVER,0205
20,BUTLER,C015,ANDOVER,0173
27,ANOKA,C003,ANDOVER,0028
09,TOLLAND,C013,ANDOVER,0007
06,IMPERIAL,C025,ANDRADE,0095
42,SCHUYLKILL,C107,ANDREAS,0166
19,JACKSON,C097,ANDREW,0260
45,WILLIAMSBURG,C089,ANDREWS,0050
26,BERRIEN,C021,ANDREWS,0145
48,ANDREWS,C003,ANDREWS,0180
37,CHEROKEE,C039,ANDREWS,0080
45,GEORGETOWN,C043,ANDREWS,0050
18,HUNTINGTON,C069,ANDREWS,0150
24,PRINCE GEORGE'S,C033,ANDREWS AFB,0025
38,NELSON,C063,ANETA,0120
49,SAN JUAN,C037,ANETH,0045
35,COLFAX,C007,ANGEL FIRE,0021
30,ROSEBUD,C087,ANGELA,0018
36,ALLEGANY,C003,ANGELICA,0200
06,CALAVERAS,C009,ANGELS CAMP,0100
06,SAN BERNARDINO,C071,ANGELUS OAKS,0101
22,WASHINGTON,C117,ANGIE,0060
37,HARNETT,C085,ANGIER,0090
27,LAKE OF THE WOODS,C077,ANGLE INLET,0172
48,BRAZORIA,C039,ANGLETON,0190
22,WEST FELICIANA,C125,ANGOLA,0062
36,ERIE,C029,ANGOLA,0210
18,STEUBEN,C151,ANGOLA,0160
02,SKAGWAY-HOONAH-ANGOON,C232,ANGOON,0140
27,ST LOUIS,C137,ANGORA,0175
31,MORRILL,C123,ANGORA,0117
28,SHARKEY,C125,ANGUILLA,0050
27,POLK,C119,ANGUS,0176
31,NUCKOLLS,C129,ANGUS,0120
48,NAVARRO,C349,ANGUS,0196
06,NAPA,C055,ANGWIN,0103
02,BETHEL,C050,ANIAK,0150
35,HIDALGO,C023,ANIMAS,0033
19,CASS,C029,ANITA,0270
42,JEFFERSON,C065,ANITA,0167
55,SHAWANO,C115,ANIWA,0150
19,POLK,C153,ANKENY,0280
54,HARRISON,C033,ANMOORE,0090
26,WASHTENAW,C161,ANN ARBOR,0150
39,SHELBY,C149,ANNA,0200
48,COLLIN,C085,ANNA,0200
17,UNION,C181,ANNA,0210
12,MANATEE,C081,ANNA MARIA,0050
49,SEVIER,C041,ANNABELLA,0050
29,PIKE,C163,ANNADA,0210
54,CALHOUN,C013,ANNAMORIAH,0094
51,FAIRFAX,C059,ANNANDALE,0076
51,FAIRFAX,C600,ANNANDALE,0076
27,WRIGHT,C171,ANNANDALE,0180
34,HUNTERDON,C019,ANNANDALE,0072
36,DUTCHESS,C027,ANNANDALE-ON-HUDSON,0215
29,IRON,C093,ANNAPOLIS,0220
17,CRAWFORD,C033,ANNAPOLIS,0215
24,ANNE ARUNDEL,C003,ANNAPOLIS,0030
06,SONOMA,C097,ANNAPOLIS,0104
24,HOWARD,C027,ANNAPOLIS JUNC,0033
24,ANNE ARUNDEL,C003,ANNAPOLIS JUNC,0033
17,HENRY,C073,ANNAWAN,0220
48,PARKER,C367,ANNETH NORTH,0208
02,PRINCE OF WALES OUTER,C201,ANNETTE,0160
29,MISSISSIPPI,C133,ANNISTON,0230
01,CALHOUN,C015,ANNISTON,0100
01,CALHOUN,C015,ANNISTON ARMY DEPOT,0101
48,RED RIVER,C387,ANNONA,0210
42,LEBANON,C075,ANNVILLE,0170
21,JACKSON,C109,ANNVILLE,0103
02,BETHEL,C050,ANOGOK,0165
27,ANOKA,C003,ANOKA,0190
31,BOYD,C015,ANOKA,0130
31,CUSTER,C041,ANSELMO,0140
31,CUSTER,C041,ANSLEY,0158
01,PIKE,C109,ANSLEY,0103
23,SOMERSET,C025,ANSON,0020
48,JONES,C253,ANSON,0220
39,DARKE,C037,ANSONIA,0210
09,NEW HAVEN,C009,ANSONIA,0010
37,ANSON,C007,ANSONVILLE,0100
54,FAYETTE,C019,ANSTED,0100
41,WASCO,C065,ANTELOPE,0050
48,JACK,C237,ANTELOPE,0223
06,SACRAMENTO,C067,ANTELOPE,0105
30,SHERIDAN,C091,ANTELOPE,0021
35,HIDALGO,C023,ANTELOPE WELLS,0042
42,LYCOMING,C081,ANTES FORT,0175
19,WOODBURY,C193,ANTHON,0290
12,MARION,C083,ANTHONY,0055
44,KENT,C003,ANTHONY,0007
35,DONA ANA,C013,ANTHONY,0034
18,DELAWARE,C035,ANTHONY,0165
54,GREENBRIER,C025,ANTHONY,0102
20,HARPER,C077,ANTHONY,0180
48,EL PASO,C141,ANTHONY,0225
55,LANGLADE,C067,ANTIGO,0160
49,GARFIELD,C017,ANTIMONY,0060
47,DAVIDSON,C037,ANTIOCH,0075
06,CONTRA COSTA,C013,ANTIOCH,0110
47,MARION,C115,ANTIOCH,0075
39,MONROE,C111,ANTIOCH,0220
47,MARION,C115,ANTIOCH,0076
17,LAKE,C097,ANTIOCH,0230
38,BOTTINEAU,C009,ANTLER,0130
40,PUSHMATAHA,C127,ANTLERS,0170
05,PIKE,C109,ANTOINE,0120
08,WASHINGTON,C121,ANTON,0049
48,HOCKLEY,C219,ANTON,0230
35,GUADALUPE,C019,ANTON CHICO,0037
29,JEFFERSON,C099,ANTONIA,0235
08,CONEJOS,C021,ANTONITO,0050
33,HILLSBOROUGH,C011,ANTRIM,0005
42,TIOGA,C117,ANTRIM,0177
39,PAULDING,C125,ANTWERP,0230
36,JEFFERSON,C045,ANTWERP,0220
02,YUKON KOYUKUK,C290,ANVIK,0170
26,GOGEBIC,C053,ANVIL LOCATION,0155
06,RIVERSIDE,C065,ANZA,0113
40,CADDO,C015,APACHE,0180
35,CATRON,C003,APACHE CREEK,0038
04,PINAL,C021,APACHE JUNCTION,0022
13,MORGAN,C211,APALACHEE,0190
12,FRANKLIN,C037,APALACHICOLA,0060
36,TIOGA,C107,APALACHIN,0221
37,WAKE,C183,APEX,0110
47,HAMILTON,C065,APISON,0078
19,BUTLER,C023,APLINGTON,0300
42,ARMSTRONG,C005,APOLLO,0180
12,HILLSBOROUGH,C057,APOLLO BEACH,0075
12,ORANGE,C095,APOPKA,0070
51,WISE,C195,APPALACHIA,0080
40,OSAGE,C113,APPERSON,0190
39,WAYNE,C169,APPLE CREEK,0240
39,MEIGS,C105,APPLE GROVE,0241
54,MASON,C053,APPLE GROVE,0105
37,ASHE,C009,APPLE GROVE,0112
17,JO DAVIESS,C085,APPLE RIVER,0240
48,TRINITY,C455,APPLE SPRINGS,0231
06,SAN BERNARDINO,C071,APPLE VALLEY,0115
27,DAKOTA,C037,APPLE VALLEY,0202
48,NACOGDOCHES,C347,APPLEBY,0232
06,PLACER,C061,APPLEGATE,0114
26,SANILAC,C151,APPLEGATE,0160
41,JACKSON,C029,APPLEGATE,0053
55,CALUMET,C015,APPLETON,0170
23,KNOX,C013,APPLETON,0025
53,KLICKITAT,C039,APPLETON,0071
05,POPE,C115,APPLETON,0125
27,SWIFT,C151,APPLETON,0200
36,NIAGARA,C063,APPLETON,0224
55,OUTAGAMIE,C087,APPLETON,0170
29,ST CLAIR,C185,APPLETON CITY,0250
42,ARMSTRONG,C005,APPLEWOLD,0190
08,JEFFERSON,C059,APPLEWOOD,0051
53,CHELAN,C007,APPLEYARD,0070
21,JEFFERSON,C111,APPLIANCE PARK,0104
13,COLUMBIA,C073,APPLING,0195
51,APPOMATTOX,C011,APPOMATTOX,0090
06,SANTA CRUZ,C087,APTOS,0117
36,ONONDAGA,C067,APULIA STATION,0226
24,PRINCE GEORGE'S,C033,AQUASCO,0031
42,CARBON,C025,AQUASHICOLA,0195
36,SUFFOLK,C103,AQUEBOGUE,0227
48,HILL,C217,AQUILLA,0237
39,GEAUGA,C055,AQUILLA,0250
37,MACON,C113,AQUONE,0114
29,BOLLINGER,C017,ARAB,0255
01,MARSHALL,C095,ARAB,0110
13,CRISP,C081,ARABI,0200
22,ST BERNARD,C087,ARABI,0065
35,CATRON,C003,ARAGON,0041
13,POLK,C233,ARAGON,0210
48,NUECES,C355,ARANSAS PASS,0240
48,ARANSAS,C007,ARANSAS PASS,0240
48,SAN PATRICIO,C409,ARANSAS PASS,0240
40,CUSTER,C039,ARAPAHO,0200
08,CHEYENNE,C017,ARAPAHOE,0053
31,FURNAS,C065,ARAPAHOE,0160
56,FREMONT,C013,ARAPAHOE,0027
37,PAMLICO,C137,ARAPAHOE,0120
51,PATRICK,C141,ARARAT,0098
37,SURRY,C171,ARARAT,0116
29,SCOTLAND,C199,ARBELA,0260
08,ARCHULETA,C007,ARBOLES,0054
16,POWER,C077,ARBON,0057
29,ST LOUIS,C189,ARBOR TERRACE,0270
29,ST LOUIS,C510,ARBOR TERRACE,0270
55,VILAS,C125,ARBOR VITAE,0175
54,POCAHONTAS,C075,ARBOVALE,0108
06,COLUSA,C011,ARBUCKLE,0119
54,MASON,C053,ARBUCKLE,0101
29,DUNKLIN,C069,ARBYRD,0280
36,WYOMING,C121,ARCADE,0230
13,JACKSON,C157,ARCADE,0220
06,SACRAMENTO,C067,ARCADE,0132
19,CARROLL,C027,ARCADIA,0310
26,MANISTEE,C101,ARCADIA,0166
40,OKLAHOMA,C109,ARCADIA,0207
12,DE SOTO,C027,ARCADIA,0080
45,SPARTANBURG,C083,ARCADIA,0060
29,IRON,C093,ARCADIA,0290
42,INDIANA,C063,ARCADIA,0199
06,LOS ANGELES,C037,ARCADIA,0120
48,GALVESTON,C167,ARCADIA,0249
55,TREMPEALEAU,C121,ARCADIA,0180
42,LANCASTER,C071,ARCADIA,0198
31,VALLEY,C175,ARCADIA,0170
49,DUCHESNE,C013,ARCADIA,0063
39,HANCOCK,C063,ARCADIA,0260
22,BIENVILLE,C013,ARCADIA,0070
20,CRAWFORD,C037,ARCADIA,0190
18,HAMILTON,C057,ARCADIA,0170
45,RICHLAND,C079,ARCADIA LAKES,0065
39,DARKE,C037,ARCANUM,0270
06,HUMBOLDT,C023,ARCATA,0130
41,CLATSOP,C007,ARCH CAPE,0057
42,LACKAWANNA,C069,ARCHBALD,0200
39,FULTON,C051,ARCHBOLD,0280
37,RANDOLPH,C151,ARCHDALE,0130
19,O BRIEN,C141,ARCHER,0320
12,ALACHUA,C001,ARCHER,0090
31,MERRICK,C121,ARCHER,0172
48,ARCHER,C009,ARCHER CITY,0250
22,RICHLAND,C083,ARCHIBALD,0075
29,CASS,C037,ARCHIE,0300
27,LINCOLN,C081,ARCO,0210
16,BUTTE,C023,ARCO,0060
51,LOUDOUN,C107,ARCOLA,0095
29,DADE,C057,ARCOLA,0308
17,DOUGLAS,C041,ARCOLA,0250
18,ALLEN,C003,ARCOLA,0175
42,MONTGOMERY,C091,ARCOLA,0204
28,WASHINGTON,C151,ARCOLA,0060
48,FORT BEND,C157,ARCOLA,0253
02,YUKON KOYUKUK,C290,ARCTIC VILLAGE,0180
42,WESTMORELAND,C129,ARDARA,0203
32,CLARK,C003,ARDEN,0007
10,NEW CASTLE,C003,ARDEN,0006
54,BARBOUR,C001,ARDEN,0103
06,SACRAMENTO,C067,ARDEN,0134
37,BUNCOMBE,C021,ARDEN,0131
36,ORANGE,C071,ARDEN,0235
27,RAMSEY,C123,ARDEN HILLS,0215
53,CHELAN,C007,ARDENVOIR,0077
45,RICHLAND,C079,ARDINCAPLE,0067
24,PRINCE GEORGE'S,C033,ARDMORE,0029
40,CARTER,C019,ARDMORE,0210
01,LIMESTONE,C083,ARDMORE,0120
47,GILES,C055,ARDMORE,0080
42,DELAWARE,C045,ARDMORE,0205
42,MONTGOMERY,C091,ARDMORE,0205
46,FALL RIVER,C047,ARDMORE,0100
38,WALSH,C099,ARDOCH,0140
36,WESTCHESTER,C119,ARDSLEY,0240
42,MONTGOMERY,C091,ARDSLEY,0202
19,BUTLER,C023,AREDALE,0330
55,IOWA,C049,ARENA,0190
38,BURLEIGH,C015,ARENA,0142
35,GRANT,C017,ARENAS VALLEY,0043
42,ADAMS,C001,ARENDTSVILLE,0206
17,CASS,C017,ARENZVILLE,0260
17,MACON,C115,ARGENTA,0270
21,GREENUP,C089,ARGILLITE,0106
21,PIKE,C195,ARGO,0108
01,JEFFERSON,C073,ARGO,0127
17,COOK,C031,ARGO,0278
20,SUMNER,C191,ARGONIA,0200
17,DU PAGE,C043,ARGONNE,0276
55,FOREST,C041,ARGONNE,0195
18,MARSHALL,C099,ARGOS,0180
38,CASS,C017,ARGUSVILLE,0150
13,CLINCH,C065,ARGYLE,0230
29,OSAGE,C151,ARGYLE,0310
36,WASHINGTON,C115,ARGYLE,0250
55,LAFAYETTE,C065,ARGYLE,0200
48,DENTON,C121,ARGYLE,0255
12,WALTON,C131,ARGYLE,0091
27,MARSHALL,C089,ARGYLE,0220
26,SANILAC,C151,ARGYLE,0167
19,LEE,C111,ARGYLE,0335
45,PICKENS,C077,ARIAL,0070
53,COWLITZ,C015,ARIEL,0079
16,BANNOCK,C005,ARIMO,0070
19,CRAWFORD,C047,ARION,0340
12,PASCO,C101,ARIPEKA,0092
12,HERNANDO,C053,ARIPEKA,0092
19,UNION,C175,ARISPE,0350
42,COLUMBIA,C037,ARISTES,0209
01,DALE,C045,ARITON,0130
04,PIMA,C019,ARIVACA,0024
04,PINAL,C021,ARIZONA CITY,0025
04,COCHISE,C003,ARIZONA SUNSITES,0026
21,BELL,C013,ARJAY,0107
51,GLOUCESTER,C073,ARK,0099
28,TATE,C137,ARKABUTLA,0070
05,CLARK,C019,ARKADELPHIA,0130
05,DESHA,C041,ARKANSAS CITY,0140
20,COWLEY,C035,ARKANSAS CITY,0210
55,PEPIN,C091,ARKANSAW,0205
55,ADAMS,C001,ARKDALE,0206
29,NODAWAY,C147,ARKOE,0320
40,LE FLORE,C079,ARKOMA,0220
36,STEUBEN,C101,ARKPORT,0260
36,DELAWARE,C025,ARKVILLE,0265
45,SPARTANBURG,C083,ARKWRIGHT,0080
30,LAKE,C047,ARLEE,0019
01,WINSTON,C133,ARLEY,0134
13,CALHOUN,C037,ARLINGTON,0240
17,BUREAU,C011,ARLINGTON,0279
18,RUSH,C139,ARLINGTON,0183
31,WASHINGTON,C177,ARLINGTON,0180
55,COLUMBIA,C021,ARLINGTON,0210
47,SHELBY,C157,ARLINGTON,0090
19,FAYETTE,C065,ARLINGTON,0360
18,MONROE,C105,ARLINGTON,0182
27,SIBLEY,C143,ARLINGTON,0230
21,CARLISLE,C039,ARLINGTON,0110
48,TARRANT,C439,ARLINGTON,0260
39,HANCOCK,C063,ARLINGTON,0290
08,KIOWA,C061,ARLINGTON,0055
36,DUTCHESS,C027,ARLINGTON,0270
25,MIDDLESEX,C017,ARLINGTON,0037
04,MARICOPA,C013,ARLINGTON,0027
50,BENNINGTON,C003,ARLINGTON,0030
46,KINGSBURY,C077,ARLINGTON,0110
51,ARLINGTON,C013,ARLINGTON,0100
01,WILCOX,C131,ARLINGTON,0135
20,RENO,C155,ARLINGTON,0220
13,EARLY,C099,ARLINGTON,0240
37,YADKIN,C197,ARLINGTON,0140
53,SNOHOMISH,C061,ARLINGTON,0080
41,GILLIAM,C021,ARLINGTON,0060
39,HAMILTON,C061,ARLINGTON HTS,0300
17,COOK,C031,ARLINGTON HTS,0280
20,CRAWFORD,C037,ARMA,0230
26,MACOMB,C099,ARMADA,0170
42,INDIANA,C063,ARMAGH,0207
42,WESTMORELAND,C129,ARMBRUST,0208
24,ANNE ARUNDEL,C003,ARMIGER,0038
35,BERNALILLO,C001,ARMIJO,0040
17,TAZEWELL,C179,ARMINGTON,0290
56,NATRONA,C025,ARMINTO,0032
06,KINGS,C031,ARMONA,0140
36,WESTCHESTER,C119,ARMONK,0275
05,MISSISSIPPI,C093,ARMOREL,0152
46,DOUGLAS,C043,ARMOUR,0120
29,HOWARD,C089,ARMSTRONG,0330
19,EMMET,C063,ARMSTRONG,0370
01,MACON,C087,ARMSTRONG,0137
48,KENEDY,C261,ARMSTRONG,0265
17,VERMILION,C183,ARMSTRONG,0293
55,FOREST,C041,ARMSTRONG CREEK,0215
13,FLOYD,C115,ARMUCHEE,0242
24,HARFORD,C025,ARMY CHEM CENTER,0035
24,MONTGOMERY,C031,ARMY MED CENTER,0036
22,ST MARTIN,C099,ARNAUDVILLE,0080
22,ST LANDRY,C097,ARNAUDVILLE,0080
38,MCKENZIE,C053,ARNEGARD,0160
54,RALEIGH,C081,ARNETT,0107
40,ELLIS,C045,ARNETT,0230
26,BARAGA,C013,ARNHEIM,0172
29,JEFFERSON,C099,ARNOLD,0335
20,NESS,C135,ARNOLD,0235
31,CUSTER,C041,ARNOLD,0190
42,WESTMORELAND,C129,ARNOLD,0210
06,CALAVERAS,C009,ARNOLD,0142
26,MARQUETTE,C103,ARNOLD,0176
24,ANNE ARUNDEL,C003,ARNOLD,0032
47,COFFEE,C031,ARNOLD A F STATION,0092
42,FAYETTE,C051,ARNOLD CITY,0220
19,DICKINSON,C059,ARNOLDS PARK,0380
